STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-09-26,0,",,0,2400",0,",,0",,,92,",,0",63,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-09-27,0,",,0,2400",0,",,0",,,90,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-09-28,0,",,0,2400",0,",,0",,,90,",,0",62,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-09-29,0,",,0,2400",0,",,0",,,90,",,0",63,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-09-30,0,",,0,2400",0,",,0",,,81,",,0",61,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-01,0.01,",,0,2400",0,",,0",,,68,",,0",57,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-02,0.1,",,0,2400",0,",,0",,,63,",,0",59,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-03,0,",,0,2400",0,",,0",,,72,",,0",59,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-04,0,",,0,2400",0,",,0",,,76,",,0",54,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-05,0,",,0,2400",0,",,0",,,72,",,0",51,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-06,0,",,0,2400",0,",,0",,,71,",,0",50,",,0",,,1,",,W",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-07,0,",,0,2400",0,",,0",,,74,",,0",48,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-08,0,",,0,2400",0,",,0",,,78,",,0",54,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-09,0,",,0,2400",0,",,0",,,87,",,0",56,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-10,0,",,0,2400",0,",,0",,,76,",,0",57,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-11,0,",,0,2400",0,",,0",,,78,",,0",53,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-12,0,",,0,2400",0,",,0",,,82,",,0",53,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-13,0.18,",,0,2400",0,",,0",,,68,",,0",58,",,0",,,,,,,1,",,0",,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-14,0,",,0,2400",0,",,0",,,73,",,0",53,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-15,0,",,0,2400",0,",,0",,,71,",,0",54,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-16,0,",,0,2400",0,",,0",,,72,",,0",53,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-17,0,",,0,2400",0,",,0",,,68,",,0",50,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-18,0,",,0,2400",0,",,0",,,75,",,0",47,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-19,0,",,0,2400",0,",,0",,,79,",,0",47,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-20,0,",,0,2400",0,",,0",,,79,",,0",50,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-21,0,",,0,2400",0,",,0",,,89,",,0",51,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-22,0,",,0,2400",0,",,0",,,88,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-23,0,",,0,2400",0,",,0",,,84,",,0",53,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-24,0,",,0,2400",0,",,0",,,85,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-25,0,",,0,2400",0,",,0",,,70,",,0",51,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-26,0,",,0,2400",0,",,0",,,79,",,0",43,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-27,0,",,0,2400",0,",,0",,,81,",,0",45,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-28,0,",,0,2400",0,",,0",,,83,",,0",46,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-29,0,",,0,2400",0,",,0",,,77,",,0",47,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-30,0,",,0,2400",0,",,0",,,77,",,0",49,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-10-31,0,",,0,2400",0,",,0",,,67,",,0",43,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-01,0,",,0,2400",0,",,0",,,70,",,0",46,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-02,0,",,0,2400",0,",,0",,,77,",,0",51,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-03,0,",,0,2400",0,",,0",,,72,",,0",53,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-04,0,",,0,2400",0,",,0",,,70,",,0",52,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-05,0,",,0,2400",0,",,0",,,68,",,0",51,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-06,0,",,0,2400",0,",,0",,,72,",,0",53,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-07,0,",,0,2400",0,",,0",,,75,",,0",52,",,0",,,1,",,W",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-08,0,",,0,2400",0,",,0",,,75,",,0",52,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-09,0,",,0,2400",0,",,0",,,64,",,0",46,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-10,0,",,0,2400",0,",,0",,,69,",,0",44,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-11,0,"T,,0,2400",0,",,0",,,61,",,0",46,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-12,0,",,0,2400",0,",,0",,,61,",,0",47,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-13,0,",,0,2400",0,",,0",,,69,",,0",43,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-14,0,",,0,2400",0,",,0",,,71,",,0",51,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-15,0,",,0,2400",0,",,0",,,69,",,0",46,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-16,0,",,0,2400",0,",,0",,,71,",,0",45,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-17,0,",,0,2400",0,",,0",,,73,",,0",49,",,0",,,1,",,W",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-18,0,",,0,2400",0,",,0",,,66,",,0",48,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-19,0,",,0,2400",0,",,0",,,59,",,0",44,",,0",,,1,",,0",1,",,X",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-20,0,",,0,2400",0,",,0",,,55,",,0",47,",,0",,,1,",,0",1,",,X",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-21,0,",,0,2400",0,",,0",,,60,",,0",47,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-22,0,",,0,2400",0,",,0",,,62,",,0",45,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-23,0,",,0,2400",0,",,0",,,57,",,0",49,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-24,0,",,0,2400",0,",,0",,,57,",,0",44,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-25,0,",,0,2400",0,",,0",,,59,",,0",44,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-26,0,"T,,0,2400",0,",,0",,,61,",,0",38,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-27,0.02,",,0,2400",0,",,0",,,61,",,0",46,",,0",,,1,",,0",,,,,,,,,,,1,",,W",,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-28,0,",,0,2400",0,",,0",,,53,",,0",34,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-29,0,",,0,2400",0,",,0",,,51,",,0",32,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-11-30,0,",,0,2400",0,",,0",,,59,",,0",29,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-01,0,",,0,2400",0,",,0",,,57,",,0",31,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-02,0,",,0,2400",0,",,0",,,61,",,0",32,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-03,0,",,0,2400",0,",,0",,,72,",,0",38,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-04,0,",,0,2400",0,",,0",,,63,",,0",34,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-05,0,",,0,2400",0,",,0",,,64,",,0",34,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-06,0,",,0,2400",0,",,0",,,65,",,0",35,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-07,0,",,0,2400",0,",,0",,,71,",,0",36,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-08,0,",,0,2400",0,",,0",,,81,",,0",44,",,0",,,,,,,,,,,,,1,",,X",1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-09,0.18,",,0,2400",0,",,0",,,70,",,0",46,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-10,0.03,",,0,2400",0,",,0",,,54,",,0",43,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-11,0,",,0,2400",0,",,0",,,56,",,0",42,",,0",,,1,",,0",1,",,X",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-12,0,",,0,2400",0,",,0",,,61,",,0",41,",,0",,,1,",,0",1,",,X",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-13,0,",,0,2400",0,",,0",,,64,",,0",47,",,0",,,1,",,0",,,,,,,,,,,1,",,W",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-14,0,",,0,2400",0,",,0",,,66,",,0",52,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-15,0,",,0,2400",0,",,0",,,63,",,0",51,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-16,0.14,",,0,2400",0,",,0",,,51,",,0",40,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-17,0,",,0,2400",0,",,0",,,52,",,0",35,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-18,0,",,0,2400",0,",,0",,,50,",,0",31,",,0",,,1,",,W",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-19,0,",,0,2400",0,",,0",,,57,",,0",30,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-20,0,",,0,2400",0,",,0",,,56,",,0",30,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-21,0.01,",,0,2400",0,",,0",,,53,",,0",32,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-22,0.06,",,0,2400",0,",,0",,,47,",,0",36,",,0",,,1,",,0",,,,,,,,,,,1,",,W",,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-23,0,",,0,2400",0,",,0",,,52,",,0",32,",,0",,,1,",,0",1,",,X",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-24,0,",,0,2400",0,",,0",,,54,",,0",30,",,0",,,1,",,0",1,",,X",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,1,",,X"
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-25,0,",,0,2400",0,",,0",,,66,",,0",35,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-26,0,"T,,0,2400",0,",,0",,,63,",,0",43,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-27,0.18,",,0,2400",0,",,0",,,56,",,0",41,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-28,0,",,0,2400",0,",,0",,,47,",,0",35,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-29,0,",,0,2400",0,",,0",,,52,",,0",31,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-30,0,",,0,2400",0,",,0",,,55,",,0",30,",,0",,,1,",,W",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2006-12-31,0,",,0,2400",0,",,0",,,60,",,0",34,",,0",,,1,",,W",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-01,0,",,0,2400",0,",,0",,,55,",,0",37,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-02,0,",,0,2400",0,",,0",,,59,",,0",34,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-03,0,",,0,2400",0,",,0",,,63,",,0",37,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-04,0.12,",,0,2400",0,",,0",,,65,",,0",39,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-05,0,",,0,2400",0,",,0",,,47,",,0",36,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-06,0,",,0,2400",0,",,0",,,52,",,0",30,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-07,0,",,0,2400",0,",,0",,,54,",,0",31,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-08,0,",,0,2400",0,",,0",,,58,",,0",32,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-09,0,",,0,2400",0,",,0",,,59,",,0",33,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-10,0,",,0,2400",0,",,0",,,57,",,0",36,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-11,0,",,0,2400",0,",,0",,,47,",,0",31,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-12,0,"T,,0,2400",0,",,0",,,45,",,0",24,",,0",,,1,",,0",,,,,,,,,,,1,",,W",,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-13,0,",,0,2400",0,",,0",,,45,",,0",24,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-14,0,",,0,2400",0,",,0",,,48,",,0",23,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-15,0,",,0,2400",0,",,0",,,52,",,0",24,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-16,0,",,0,2400",0,",,0",,,51,",,0",25,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-17,0,",,0,2400",0,",,0",,,50,",,0",26,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-18,0,",,0,2400",0,",,0",,,55,",,0",27,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,2007-01-19,0,",,0,2400",0,",,0",,,56,",,0",28,",,0",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,
