STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-06,0,"T,,7,0730",0,"T,,7,0730",6,",,7,0730",23,",,7",10,",,7",11,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-07,0,",,7,0730",0,",,7,0730",6,",,7,0730",31,",,7",11,",,7",20,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-08,0,"T,,7,0730",0.1,",,7,0730",6,",,7,0730",22,",,7",18,",,7",20,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-09,0,",,7,0730",0,",,7,0730",5,",,7,0730",29,",,7",20,",,7",29,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-10,0.02,",,7,0730",0.3,",,7,0730",4,",,7,0730",45,",,7",29,",,7",31,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-11,0.03,",,7,0730",0.3,",,7,0730",4,",,7,0730",33,",,7",27,",,7",33,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-12,0.14,",,7,0730",0.3,",,7,0730",3,",,7,0730",36,",,7",20,",,7",20,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-13,0,"T,,7,0730",0.1,",,7,0730",3,",,7,0730",22,",,7",15,",,7",16,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-14,0.05,",,7,0730",1,",,7,0730",4,",,7,0730",23,",,7",0,",,7",3,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-15,0,"T,,7,0730",0,"T,,7,0730",4,",,7,0730",23,",,7",3,",,7",8,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-16,0,",,7,0730",0,",,7,0730",4,",,7,0730",40,",,7",7,",,7",40,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-17,0.61,",,7,0730",0,",,7,0730",0,"T,,7,0730",49,",,7",40,",,7",44,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-18,0.76,",,7,0730",5.4,",,7,0730",5,",,7,0730",44,",,7",10,",,7",10,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-19,0.07,",,7,0730",1.1,",,7,0730",4,",,7,0730",29,",,7",10,",,7",11,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-20,0,",,7,0730",0,",,7,0730",4,",,7,0730",23,",,7",10,",,7",17,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-21,0,",,7,0730",0,",,7,0730",2,",,7,0730",45,",,7",17,",,7",25,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-22,0.05,",,7,0730",0,",,7,0730",0,"T,,7,0730",51,",,7",25,",,7",44,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-23,0.12,",,7,0730",0,"T,,7,0730",0,"T,,7,0730",52,",,7",25,",,7",25,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-24,0,"T,,7,0730",0.1,",,7,0730",0,"T,,7,0730",27,",,7",17,",,7",18,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-25,0.15,",,7,0730",1.2,",,7,0730",1,",,7,0730",30,",,7",17,",,7",17,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-26,0.01,",,7,0730",0.4,",,7,0730",1,",,7,0730",27,",,7",17,",,7",19,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-27,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",33,",,7",19,",,7",27,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-02-28,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",42,",,7",19,",,7",20,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-01,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",36,",,7",20,",,7",32,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-02,0,",,7,0730",0,",,7,0730",0,",,7,0730",50,",,7",21,",,7",21,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-03,0.04,",,7,0730",0.1,",,7,0730",0,"T,,7,0730",43,",,7",18,",,7",18,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-04,0,",,7,0730",0,",,7,0730",0,",,7,0730",32,",,7",14,",,7",16,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-05,0,",,7,0730",0,",,7,0730",0,",,7,0730",40,",,7",16,",,7",31,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-06,0.03,",,7,0730",0,",,7,0730",0,",,7,0730",60,",,7",31,",,7",54,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-07,0.5,",,7,0730",0,"T,,7,0730",0,",,7,0730",58,",,7",32,",,7",33,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-08,0.15,",,7,0730",0.3,",,7,0730",0,"T,,7,0730",35,",,7",27,",,7",28,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-09,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",40,",,7",22,",,7",24,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-10,0,",,7,0730",0,",,7,0730",0,",,7,0730",48,",,7",22,",,7",24,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-11,0.1,",,7,0730",1.3,",,7,0730",1,",,7,0730",42,",,7",24,",,7",25,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-12,0.05,",,7,0730",1.3,",,7,0730",0,"T,,7,0730",33,",,7",12,",,7",13,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-13,0,"T,,7,0730",0,"T,,7,0730",0,"T,,7,0730",23,",,7",12,",,7",17,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-14,0.07,",,7,0730",1.8,",,7,0730",0,",,7,0730",45,",,7",17,",,7",31,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-15,0,",,7,0730",0,",,7,0730",0,",,7,0730",57,",,7",31,",,7",32,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-16,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",55,",,7",26,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-17,0,",,7,0730",0,",,7,0730",0,",,7,0730",68,",,7",26,",,7",34,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-18,0,",,7,0730",0,",,7,0730",0,",,7,0730",73,",,7",34,",,7",43,",,7,0730",1,",,7",1,",,7",,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-19,0.78,",,7,0730",0,",,7,0730",0,",,7,0730",57,",,7",43,",,7",44,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-20,0.23,",,7,0730",0,",,7,0730",0,",,7,0730",49,",,7",37,",,7",39,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-21,0,",,7,0730",0,",,7,0730",0,",,7,0730",58,",,7",29,",,7",29,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-22,0,",,7,0730",0,",,7,0730",0,",,7,0730",65,",,7",29,",,7",38,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-23,0.4,",,7,0730",0,",,7,0730",0,",,7,0730",45,",,7",36,",,7",38,",,7,0730",1,",,7",1,",,7",,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-24,0.72,",,7,0730",0,",,7,0730",0,",,7,0730",51,",,7",38,",,7",45,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-25,0.04,",,7,0730",0,",,7,0730",0,",,7,0730",48,",,7",35,",,7",35,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-26,0.06,",,7,0730",0.1,",,7,0730",0,",,7,0730",48,",,7",33,",,7",33,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-27,0.04,",,7,0730",1,",,7,0730",0,"T,,7,0730",35,",,7",22,",,7",23,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-28,0.01,",,7,0730",0.2,",,7,0730",0,"T,,7,0730",31,",,7",15,",,7",18,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-29,0,",,7,0730",0,",,7,0730",0,",,7,0730",32,",,7",14,",,7",14,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-30,0.17,",,7,0730",0.1,",,7,0730",0,"T,,7,0730",42,",,7",14,",,7",33,",,7,0730",,,,,1,",,7",,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-03-31,0.03,",,7,0730",0,",,7,0730",0,",,7,0730",64,",,7",33,",,7",58,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-01,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",58,",,7",32,",,7",32,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-02,0.01,",,7,0730",0.2,",,7,0730",0,",,7,0730",38,",,7",20,",,7",20,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-03,0.18,",,7,0730",1.3,",,7,0730",1,",,7,0730",47,",,7",20,",,7",33,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-04,0,",,7,0730",0,",,7,0730",0,",,7,0730",46,",,7",30,",,7",36,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-05,0.28,",,7,0730",0.9,",,7,0730",0,",,7,0730",42,",,7",32,",,7",35,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-06,0,",,7,0730",0,",,7,0730",0,",,7,0730",59,",,7",35,",,7",45,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-07,0.28,",,7,0730",0,",,7,0730",0,",,7,0730",53,",,7",39,",,7",41,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-08,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",48,",,7",36,",,7",37,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-09,0.04,",,7,0730",0,"T,,7,0730",0,",,7,0730",49,",,7",31,",,7",31,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-10,0,",,7,0730",0,",,7,0730",0,",,7,0730",42,",,7",27,",,7",28,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-11,0.03,",,7,0730",0,",,7,0730",0,",,7,0730",58,",,7",28,",,7",40,",,7,0730",,,1,",,7",,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-12,0.01,",,7,0730",0,",,7,0730",0,",,7,0730",72,",,7",32,",,7",32,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-13,0,",,7,0730",0,",,7,0730",0,",,7,0730",67,",,7",32,",,7",55,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-14,0.23,",,7,0730",0,",,7,0730",0,",,7,0730",70,",,7",41,",,7",41,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-15,0,",,7,0730",0,",,7,0730",0,",,7,0730",56,",,7",40,",,7",43,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-16,0.29,",,7,0730",0,",,7,0730",0,",,7,0730",50,",,7",33,",,7",33,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-17,0,",,7,0730",0,",,7,0730",0,",,7,0730",48,",,7",25,",,7",27,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-18,0,",,7,0730",0,",,7,0730",0,",,7,0730",47,",,7",27,",,7",34,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-19,0.36,",,7,0730",2,",,7,0730",0,"T,,7,0730",38,",,7",32,",,7",34,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-20,0,",,7,0730",0,",,7,0730",0,",,7,0730",46,",,7",23,",,7",25,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-21,0.1,",,7,0730",0,",,7,0730",0,",,7,0730",52,",,7",25,",,7",51,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-22,0.01,",,7,0730",0,",,7,0730",0,",,7,0730",66,",,7",35,",,7",36,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-23,1.11,",,7,0730",0,",,7,0730",0,",,7,0730",54,",,7",36,",,7",42,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-24,0,",,7,0730",0,",,7,0730",0,",,7,0730",81,",,7",42,",,7",61,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-25,0.19,",,7,0730",0,",,7,0730",0,",,7,0730",82,",,7",56,",,7",56,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-26,0.06,",,7,0730",0,",,7,0730",0,",,7,0730",59,",,7",35,",,7",38,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-27,0.01,",,7,0730",0,",,7,0730",0,",,7,0730",45,",,7",30,",,7",33,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-28,0,",,7,0730",0,",,7,0730",0,",,7,0730",44,",,7",24,",,7",25,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-29,0,",,7,0730",0,",,7,0730",0,",,7,0730",55,",,7",25,",,7",34,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-04-30,0,",,7,0730",0,",,7,0730",0,",,7,0730",60,",,7",34,",,7",42,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-01,0.35,",,7,0730",0,",,7,0730",0,",,7,0730",61,",,7",42,",,7",50,",,7,0730",1,",,7",1,",,7",,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-02,0.01,",,7,0730",0,",,7,0730",0,",,7,0730",66,",,7",49,",,7",49,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-03,0,",,7,0730",0,",,7,0730",0,",,7,0730",54,",,7",45,",,7",49,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-04,0.66,",,7,0730",0,",,7,0730",0,",,7,0730",53,",,7",46,",,7",46,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-05,0,",,7,0730",0,",,7,0730",0,",,7,0730",60,",,7",34,",,7",37,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-06,0.14,",,7,0730",0,",,7,0730",0,",,7,0730",61,",,7",37,",,7",49,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-07,0.1,",,7,0730",0,",,7,0730",0,",,7,0730",59,",,7",47,",,7",49,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-08,0,",,7,0730",0,",,7,0730",0,",,7,0730",68,",,7",33,",,7",37,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-09,0,",,7,0730",0,",,7,0730",0,",,7,0730",66,",,7",37,",,7",48,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-10,0,",,7,0730",0,",,7,0730",0,",,7,0730",73,",,7",48,",,7",59,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-11,0,",,7,0730",0,",,7,0730",0,",,7,0730",84,",,7",57,",,7",60,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-12,0,",,7,0730",0,",,7,0730",0,",,7,0730",81,",,7",49,",,7",51,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-13,0,",,7,0730",0,",,7,0730",0,",,7,0730",87,",,7",50,",,7",52,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-14,0,",,7,0730",0,",,7,0730",0,",,7,0730",86,",,7",52,",,7",57,",,7,0730",1,",,7",1,",,7",,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-15,0.21,",,7,0730",0,",,7,0730",0,",,7,0730",85,",,7",53,",,7",55,",,7,0730",1,",,7",1,",,7",,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-16,0.38,",,7,0730",0,",,7,0730",0,",,7,0730",86,",,7",52,",,7",53,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-17,0,",,7,0730",0,",,7,0730",0,",,7,0730",76,",,7",48,",,7",49,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-18,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",67,",,7",46,",,7",49,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-19,0.44,",,7,0730",0,",,7,0730",0,",,7,0730",58,",,7",49,",,7",56,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-20,0,",,7,0730",0,",,7,0730",0,",,7,0730",79,",,7",56,",,7",65,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-21,0,",,7,0730",0,",,7,0730",0,",,7,0730",85,",,7",65,",,7",67,",,7,0730",1,",,7",1,",,7",,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-22,0.13,",,7,0730",0,",,7,0730",0,",,7,0730",73,",,7",56,",,7",56,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-23,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",66,",,7",44,",,7",48,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-24,0,",,7,0730",0,",,7,0730",0,",,7,0730",62,",,7",39,",,7",44,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-25,0,",,7,0730",0,",,7,0730",0,",,7,0730",71,",,7",44,",,7",53,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-26,0.39,",,7,0730",0,",,7,0730",0,",,7,0730",72,",,7",53,",,7",66,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-27,0.08,",,7,0730",0,",,7,0730",0,",,7,0730",75,",,7",61,",,7",63,",,7,0730",1,",,7",1,",,7",,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-28,0.68,",,7,0730",0,",,7,0730",0,",,7,0730",78,",,7",56,",,7",57,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-29,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",75,",,7",54,",,7",58,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-30,0,",,7,0730",0,",,7,0730",0,",,7,0730",82,",,7",58,",,7",63,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-05-31,0,",,7,0730",0,",,7,0730",0,",,7,0730",88,",,7",63,",,7",67,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-01,0,",,7,0730",0,",,7,0730",0,",,7,0730",90,",,7",66,",,7",70,",,7,0730",,,1,",,7",,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-02,0.17,",,7,0730",0,",,7,0730",0,",,7,0730",80,",,7",52,",,7",54,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-03,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",75,",,7",48,",,7",51,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-04,0,",,7,0730",0,",,7,0730",0,",,7,0730",79,",,7",43,",,7",48,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-05,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",74,",,7",48,",,7",56,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-06,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",76,",,7",53,",,7",55,",,7,0730",1,",,7",1,",,7",,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-07,2.29,",,7,0730",0,",,7,0730",0,",,7,0730",80,",,7",55,",,7",64,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-08,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",72,",,7",47,",,7",51,",,7,0730",1,",,7",1,",,7",,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-09,0.51,",,7,0730",0,",,7,0730",0,",,7,0730",72,",,7",51,",,7",55,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2022-06-10,0,",,7,0730",0,",,7,0730",0,",,7,0730",74,",,7",48,",,7",52,",,7,0730",1,",,7",,,,,,,,,,
